x,vx
0.4902224190222526,0.4639810504820221
0.3079571992234475,0.1151399406056978
0.4008625264974461,-0.5000655302294885
0.7021643315518209,0.316529531099542
0.21496378860925452,0.22028542423066177
0.4751931278669319,-0.6605885413433065
0.3171732879774606,0.589280014553233
0.29904088264717194,-0.5462447734499999
0.4783184998879624,0.6576072151068488
0.21327643679314412,-0.32691332583020943
0.4693258646080227,0.7659622938449818
0.1715846622637814,-0.6065851447406375
0.2616370655395264,1.1387575299066903
0.5093603560538601,0.45222097456526666
0.3064517204411335,0.14947148538805874
0.3894326298511882,-0.5034346920232569
0.7037398923121344,0.3202955935346893
0.7159688874188272,-0.3588515906655183
0.22942392884041785,0.29578482752649493
0.41636640408370196,-0.7163216657319107
0.3272389449420188,0.658683425931345
0.2780633295063346,-0.5295245623826551
0.47421792274931907,0.6882080831888611
0.20175478989221896,-0.37956272847851263
0.4105956217988986,0.8803195521579035
0.17429619820868647,-0.7372762433180221
0.23431745881899457,1.1363813287827473
0.5298628323738199,0.43818223527705163
0.3033668108586768,0.17995310983329496
0.38010573897938155,-0.5121963565437608
0.6883942706139209,0.3506357828425201
0.209562054709227,0.20896183069849628
0.4894105296696967,-0.647752192072221
0.3135640066956147,0.5752425401412914
0.30293194966110615,-0.5539172724274459
0.47621487950546226,0.6573528191487054
0.21504319070722824,-0.320501779033784
0.4803009340137967,0.7461489022202505
0.1707131456488379,-0.5819934231878758
0.26706502609360333,1.1392473832602712
0.551879735024039,0.4216205567364061
0.2979801669481543,0.20538967756203982
0.373128379464436,-0.5299774832076749
0.6515839675809301,0.41238650798428694
0.1853338532778226,0.01667839865495399
0.6327331774693028,-0.4742168550435332
0.2563049923293855,0.36470525431113343
0.3895848677943544,-0.6839177202623025
0.3539646200333846,0.6592561697118411
0.27701693230865193,-0.48632088442327087
0.47881964409955197,0.663766565774817
0.21071998337874062,-0.3939912544277982
0.4040803510821902,0.8589334546252425
0.5755801138114859,0.4022502762447232
0.289317832188024,0.22378124161248608
0.36935668036404995,-0.5606805896737881
0.5936642688850011,0.4989452042723445
0.1867476771353914,-0.09564012153695665
0.6418677348363577,0.5090363952787601
0.6390272973704256,-0.5147728073258737
0.18504218591163077,0.05852351872914156
0.647541948713727,-0.4519765681710812
0.20709106851485112,0.11456823134264539
0.6342912636428574,-0.4088692247533826
0.2600708911621387,0.26637388456825545
0.47905823388193397,-0.5665519021176646
0.33540018230442414,0.48946423458220784
0.6011518990312956,0.3797442030275178
0.27604325678979497,0.23140392224627948
0.3710731758545299,-0.6072153510594887
0.5192517285371269,0.5945842907444383
0.207452328212044,-0.12597307695762472
0.6757008130039968,-0.37668372709363007
0.2967255552474173,0.4212468540433302
0.34624810353144475,-0.5823715953388688
0.47012207089461283,0.6234962784633739
0.235974345721704,-0.25055024840177953
0.6193508869292326,0.4761332045982393
0.18469458467394656,-0.21272961557791384
0.4297873772651138,0.8725859854091851
0.6287974792319296,0.3537486764176055
0.2562463898089939,0.220569366547869
0.38462632098264915,-0.6654855955024479
0.4365886661763351,0.6722698763005904
0.23203344208587795,-0.2003213203143518
0.7158411252468202,-0.2630367152195053
0.3849487590688429,0.45236217483210117
